pos,vertex,degree,p_size,cliques,seconds
1927,4687,2,0,0,1.3649987522512674e-06
1928,51144,2,2,1,3.983997885370627e-06
1929,108502,2,2,1,4.2239989852532744e-06
1930,116698,2,2,1,4.565001290757209e-06
1931,18397,2,2,1,6.529000529553741e-06
1932,15636,2,1,0,1.4760007616132498e-06
1933,59377,2,2,1,4.588000592775643e-06
1934,55604,2,1,0,1.4090001059230417e-06
1935,59379,2,2,1,4.386998625705019e-06
1936,92151,2,2,1,4.165998689131811e-06
1937,43003,2,2,1,3.6749988794326782e-06
1938,19205,2,1,0,1.3949975254945457e-06
1939,118404,2,0,0,1.3800017768517137e-06
1940,43008,2,2,1,3.7429999792948365e-06
1941,116738,2,2,1,4.493002052186057e-06
1942,80643,2,1,0,1.4379984349943697e-06
1943,92164,2,2,1,3.918998118024319e-06
1944,10244,2,2,1,4.341000021668151e-06
1945,36149,2,1,0,1.5039986465126276e-06
1946,100358,2,2,1,4.0239974623546004e-06
1947,18453,2,2,1,3.740999090950936e-06
1948,116757,2,2,1,4.091998562216759e-06
1949,51236,2,2,1,3.811997885350138e-06
1950,18474,5,2,1,5.779998900834471e-06
1951,43052,2,2,1,3.731998731382191e-06
1952,56559,2,1,0,1.4590004866477102e-06
1953,84014,2,2,1,4.049998096888885e-06
1954,34867,2,2,1,3.6450001061894e-06
1955,51263,2,2,1,3.7479985621757805e-06
1956,69885,3,1,0,1.776999852154404e-06
1957,84039,2,2,1,9.18099976843223e-06
1958,2124,2,2,1,3.973000275436789e-06
1959,57016,2,1,0,1.4049983292352408e-06
1960,18508,2,2,1,3.6749988794326782e-06
1961,67662,2,2,1,4.361998435342684e-06
1962,100444,2,2,1,5.431000317912549e-06
1963,133213,2,2,1,4.574998456519097e-06
1964,34929,2,1,0,1.5229998098220676e-06
1965,14085,2,0,0,1.4479992387350649e-06
1966,100446,2,2,1,4.126999556319788e-06
1967,133227,2,2,1,4.104000254301354e-06
1968,110602,2,1,0,1.3570024748332798e-06
1969,46029,2,0,0,1.324002369074151e-06
1970,26733,2,2,1,4.220000846544281e-06
1971,125039,2,2,1,3.984998329542577e-06
1972,59505,2,2,1,3.62599894287996e-06
1973,59508,2,2,1,3.862998710246757e-06
1974,100471,3,2,1,4.659999831346795e-06
1975,43131,2,2,1,4.174999048700556e-06
1976,67729,2,2,1,3.8670004869345576e-06
1977,34970,2,2,1,4.35599940828979e-06
1978,133278,2,2,1,4.108998837182298e-06
1979,125090,2,2,1,4.016001184936613e-06
1980,61117,2,1,0,1.6119993233587593e-06
1981,84131,2,2,1,3.9379992813337594e-06
1982,80189,2,1,0,1.3319986464921385e-06
1983,67756,2,2,1,4.010002157883719e-06
1984,67775,2,2,1,4.07799961976707e-06
1985,75977,2,2,1,3.573000867618248e-06
1986,59596,2,2,1,4.009001713711768e-06
1987,2263,2,2,1,4.2669998947530985e-06
1988,108771,2,2,1,4.189001629129052e-06
1989,100579,2,2,1,4.2380015656817704e-06
1990,3541,2,1,0,1.4500001270789653e-06
1991,2278,2,2,1,3.6519995774142444e-06
1992,84198,3,2,2,3.5610028135124594e-06
1993,2280,2,2,1,3.6239980545360595e-06
1994,116972,2,2,1,3.896999260177836e-06
1995,125166,2,2,1,5.908001185161993e-06
1996,35056,2,2,1,4.380999598652124e-06
1997,116978,2,2,1,3.868000931106508e-06
1998,125190,2,2,1,4.091001756023616e-06
1999,18694,2,2,2,3.4570002753753215e-06
2000,26903,2,2,1,4.003999492852017e-06
2001,80398,2,1,0,1.4569995983038098e-06
2002,2331,2,2,1,4.359997546998784e-06
2003,12339,2,1,0,1.5740006347186863e-06
2004,88420,2,0,0,1.3649987522512674e-06
2005,26932,2,2,1,4.069999704370275e-06
2006,3551,2,1,0,1.4789984561502934e-06
2007,3965,2,0,0,1.448999682907015e-06
2008,26935,2,2,1,3.797002136707306e-06
2009,125956,2,1,0,1.4420002116821706e-06
2010,117053,2,2,2,3.4750009945128113e-06
2011,117054,2,2,1,4.092999006388709e-06
2012,67918,2,2,1,4.288998752599582e-06
2013,92501,2,2,1,4.239998816046864e-06
2014,67926,2,2,1,3.950997779611498e-06
2015,35159,2,2,1,4.069999704370275e-06
2016,67929,2,2,1,3.90299828723073e-06
2017,96159,2,1,0,1.4450015441980213e-06
2018,51546,2,2,1,3.7819991121068597e-06
2019,100722,2,2,1,4.083001840626821e-06
2020,65202,2,1,0,1.4170000213198364e-06
2021,117395,2,0,0,1.405998773407191e-06
2022,125319,2,2,1,3.463999746600166e-06
2023,51594,2,2,1,4.330002411734313e-06
2024,2445,2,2,1,3.9480000850744545e-06
2025,4504,2,1,0,1.4090001059230417e-06
2026,4505,2,0,0,1.2599994079209864e-06
2027,43406,2,2,1,3.956000000471249e-06
2028,67992,2,2,1,4.229998012306169e-06
2029,27036,2,2,1,4.084999090991914e-06
2030,100773,2,2,1,4.056997568113729e-06
2031,2479,2,2,1,3.468001523287967e-06
2032,125371,2,2,1,3.401997673790902e-06
2033,18877,2,2,1,3.706001734826714e-06
2034,125400,2,2,1,3.670000296551734e-06
2035,10718,2,2,1,3.8950020098127425e-06
2036,84459,2,2,1,3.2052001188276336e-05
2037,68082,2,2,1,5.351997970137745e-06
2038,109043,2,2,1,4.469999112188816e-06
2039,68086,2,2,1,4.342000465840101e-06
2040,92665,2,2,1,4.0219965740107e-06
2041,39223,2,1,0,1.5499972505494952e-06
2042,20863,2,0,0,1.424999936716631e-06
2043,10749,2,2,1,3.864999598590657e-06
2044,97638,2,1,0,1.553999027237296e-06
2045,27148,2,2,1,4.955996701028198e-06
2046,27149,2,2,1,4.650002665584907e-06
2047,51730,2,2,1,3.74599767383188e-06
2048,100885,2,2,1,4.288998752599582e-06
2049,84512,2,2,1,6.787002348573878e-06
2050,100907,2,2,1,4.2530009523034096e-06
2051,109105,2,2,1,4.402001650305465e-06
2052,18993,2,2,1,4.47399725089781e-06
2053,109107,2,2,1,4.240999260218814e-06
2054,10805,2,2,1,4.4819971662946045e-06
2055,27190,2,2,1,4.61199670098722e-06
2056,109111,2,2,1,4.245001036906615e-06
2057,2634,2,2,1,4.353001713752747e-06
2058,59984,2,2,1,4.27200211561285e-06
2059,76394,2,2,1,5.73200304643251e-06
2060,88962,2,1,0,1.520002115285024e-06
2061,117356,2,2,1,4.137000360060483e-06
2062,96923,2,1,0,1.4789984561502934e-06
2063,27252,2,2,1,4.764002369483933e-06
2064,76412,2,2,1,4.306999471737072e-06
2065,55064,2,1,0,1.4990000636316836e-06
2066,2685,2,2,1,4.297999112168327e-06
2067,64652,2,1,0,1.5420009731315076e-06
2068,2686,2,2,1,3.894998371833935e-06
2069,101447,2,1,0,1.4469987945631146e-06
2070,117372,3,2,1,3.3750002330634743e-06
2071,84610,2,2,1,4.224399890517816e-05
2072,43652,2,2,1,4.6050008677411824e-06
2073,43653,2,2,1,4.6530003601219505e-06
2074,72406,2,1,0,1.5240002539940178e-06
2075,117386,2,2,1,4.547997377812862e-06
2076,2700,2,2,1,4.008001269539818e-06
2077,47647,2,1,0,1.5650002751499414e-06
2078,109196,2,2,2,3.9140031731221825e-06
2079,125937,2,1,1,2.468001184752211e-06
2080,117396,2,2,1,4.622001142706722e-06
2081,125596,2,2,1,4.139001248404384e-06
2082,27306,2,2,1,3.7819991121068597e-06
2083,52043,2,1,0,1.4979996194597334e-06
2084,60078,2,2,1,4.122000973438844e-06
2085,27312,2,2,1,4.401001206133515e-06
2086,76464,2,2,1,4.330999217927456e-06
2087,12151,2,1,0,1.5320001693908125e-06
2088,24175,2,0,0,1.4930010365787894e-06
2089,84662,2,2,1,3.96000177715905e-06
2090,43708,2,2,1,3.94100061384961e-06
2091,43713,2,2,1,4.322999302530661e-06
2092,2759,2,2,1,3.7429999792948365e-06
2093,78063,2,1,0,1.3979988580103964e-06
2094,60761,2,0,0,1.2919990695081651e-06
2095,43734,2,2,1,4.21599906985648e-06
2096,27350,2,2,1,4.820998583454639e-06
2097,109272,3,2,1,5.285000952426344e-06
2098,52131,2,1,0,1.529999281046912e-06
2099,117473,2,2,1,3.5099983506370336e-06
2100,27365,2,2,1,3.691999154398218e-06
2101,39583,2,1,0,1.3270000636111945e-06
2102,101107,2,2,1,4.309000360080972e-06
2103,92916,2,2,1,3.6819983506575227e-06
2104,76533,2,2,1,4.126002750126645e-06
2105,84728,2,2,1,4.04099773732014e-06
2106,109320,2,2,1,3.7390018405858427e-06
2107,27410,2,2,1,3.875000402331352e-06
2108,119151,2,1,0,1.4060024113859981e-06
2109,62942,2,0,0,1.3419994502328336e-06
2110,109332,2,2,1,4.2339997889939696e-06
2111,2847,2,2,1,4.288001946406439e-06
2112,119681,2,1,0,1.3850003597326577e-06
2113,125734,2,2,1,4.088997229700908e-06
2114,14687,2,1,0,1.3810022210236639e-06
2115,2857,2,2,1,3.7770005292259157e-06
2116,101168,2,2,1,4.369998350739479e-06
2117,60215,2,2,1,4.298999556340277e-06
2118,104265,2,1,0,1.3649987522512674e-06
2119,109373,2,2,1,4.003999492852017e-06
2120,11083,2,2,1,4.251000063959509e-06
2121,101222,2,2,1,3.842000296572223e-06
2122,2919,2,2,1,9.21900209505111e-06
2123,68455,2,2,1,3.814999217865989e-06
2124,101228,2,2,1,5.136000254424289e-06
2125,2925,2,2,1,4.7150024329312146e-06
2126,121929,2,1,0,1.4849974832031876e-06
2127,43889,2,2,1,4.0049999370239675e-06
2128,68471,2,2,1,3.968998498748988e-06
2129,35709,2,2,1,4.978999641025439e-06
2130,19326,2,2,1,4.215002263663337e-06
2131,2965,2,2,1,4.028002877021208e-06
2132,48361,2,1,0,1.462998625356704e-06
2133,60310,2,2,1,4.601999535225332e-06
2134,2969,2,2,1,3.526998625602573e-06
2135,109465,2,2,1,4.707999323727563e-06
2136,96688,2,1,0,1.5780024114064872e-06
2137,64482,2,0,0,1.5219993656501174e-06
2138,125854,2,2,1,4.556000931188464e-06
2139,52130,2,2,1,4.2290012061130255e-06
2140,101282,2,2,1,4.655998054658994e-06
2141,12081,2,1,0,1.3790013326797634e-06
2142,60341,2,2,1,3.755001671379432e-06
2143,70753,2,1,0,1.4260003808885813e-06
2144,62715,2,0,0,1.3589997251983732e-06
2145,3003,2,2,1,4.015997546957806e-06
2146,19389,2,2,2,3.6769997677765787e-06
2147,11199,2,2,1,3.60699777957052e-06
2148,101319,2,2,1,7.730999641353264e-06
2149,8488,3,1,0,1.800999598344788e-06
2150,93132,2,2,1,4.338999133324251e-06
2151,84943,2,2,1,3.935001586796716e-06
2152,52177,2,2,1,4.182002157904208e-06
2153,35796,2,2,1,4.369001544546336e-06
2154,52195,2,2,1,3.7899990275036544e-06
2155,3046,2,2,1,3.982000635005534e-06
2156,27772,2,1,0,1.4090001059230417e-06
2157,93160,2,2,1,4.699999408330768e-06
2158,109546,2,2,1,4.072000592714176e-06
2159,76788,2,2,1,3.7800018617417663e-06
2160,125944,2,2,1,3.740002284757793e-06
2161,76793,2,2,1,3.531997208483517e-06
2162,125946,2,2,1,3.916000423487276e-06
2163,3068,2,2,1,4.239002009853721e-06
2164,3069,2,2,1,3.7050012906547636e-06
2165,109565,2,2,1,4.401998012326658e-06
2166,30923,2,1,0,1.4219986042007804e-06
2167,6873,3,0,0,1.7080019460991025e-06
2168,125957,2,2,1,3.8479993236251175e-06
2169,60426,2,2,1,4.5430024329107255e-06
2170,109581,2,2,1,4.033001459902152e-06
2171,3088,2,2,1,3.5340017348062247e-06
2172,85039,2,2,1,3.6620003811549395e-06
2173,85040,2,2,1,4.067998816026375e-06
2174,3123,2,2,1,4.211000486975536e-06
2175,117812,2,2,1,4.49499930255115e-06
2176,101437,2,2,1,4.1380008042324334e-06
2177,68674,2,2,1,3.855999239021912e-06
2178,3141,2,2,1,3.544999344740063e-06
2179,81004,2,1,0,1.3409990060608834e-06
2180,117831,2,2,1,4.19899879489094e-06
2181,3149,2,2,1,4.563997208606452e-06
2182,85079,2,2,1,4.368001100374386e-06
2183,101464,2,2,1,4.366000212030485e-06
2184,93280,4,2,1,4.816000000573695e-06
2185,27747,2,2,1,4.053999873576686e-06
2186,35947,2,2,1,6.114998541306704e-06
2187,35953,2,2,1,3.635999746620655e-06
2188,120995,2,1,0,1.3419994502328336e-06
2189,109683,2,2,2,3.326000296510756e-06
2190,85108,2,2,1,3.48799949279055e-06
2191,19576,2,2,1,4.554000042844564e-06
2192,27775,2,2,1,4.649002221412957e-06
2193,60810,2,1,0,1.5659970813430846e-06
2194,109699,2,2,1,3.842000296572223e-06
2195,3204,2,2,1,3.836001269519329e-06
2196,68749,2,2,1,3.516997821861878e-06
2197,52366,4,2,1,5.255998985376209e-06
2198,93327,2,2,1,4.027999239042401e-06
2199,126100,3,2,1,5.267000233288854e-06
2200,126102,2,2,1,3.3899996196851134e-06
2201,76950,2,2,1,3.8429971027653664e-06
2202,3233,2,2,1,4.241999704390764e-06
2203,11430,2,2,2,3.282999387010932e-06
2204,76976,2,2,1,4.369001544546336e-06
2205,126917,2,1,0,1.463002263335511e-06
2206,11444,2,2,1,3.866000042762607e-06
2207,85177,2,2,1,4.773999535245821e-06
2208,36026,3,2,1,5.187997885514051e-06
2209,68797,2,2,1,3.937002475140616e-06
2210,101586,2,2,1,3.654000465758145e-06
2211,11478,2,2,1,3.895998816005886e-06
2212,11480,2,2,1,3.9529986679553986e-06
2213,86418,2,1,0,1.482003426644951e-06
2214,14784,2,0,0,1.3999997463542968e-06
2215,109795,2,2,2,3.1720010156277567e-06
2216,117989,2,2,1,3.4700024116318673e-06
2217,52481,2,2,1,3.6999990697950125e-06
2218,60674,2,2,1,3.877001290675253e-06
2219,3331,2,2,1,6.250000296859071e-06
2220,118025,2,2,1,3.240700243622996e-05
2221,11531,2,2,1,8.295002771774307e-06
2222,118027,2,2,1,5.49999822396785e-06
2223,126739,2,1,0,1.8239989003632218e-06
2224,36110,2,2,1,4.229998012306169e-06
2225,85274,2,2,1,3.885001206072047e-06
2226,55714,2,1,0,1.45800004247576e-06
2227,101662,2,2,1,3.769000613829121e-06
2228,52520,2,2,1,4.258003173163161e-06
2229,101673,2,2,1,4.738001734949648e-06
2230,126260,2,2,1,3.8040016079321504e-06
2231,36151,2,2,1,4.335000994615257e-06
2232,122352,2,1,0,1.4940014807507396e-06
2233,46032,2,0,0,1.4809993444941938e-06
2234,19773,2,2,1,4.097997589269653e-06
2235,27973,2,2,1,4.082998202648014e-06
2236,60755,2,1,0,1.4940014807507396e-06
2237,120679,2,0,0,1.4659999578725547e-06
2238,11589,2,2,1,4.785000783158466e-06
2239,11701,2,1,0,1.5179975889623165e-06
2240,96897,2,0,0,1.4760007616132498e-06
2241,3433,2,2,1,4.268000338925049e-06
2242,36202,2,2,1,4.593999619828537e-06
2243,19830,2,2,1,4.466000973479822e-06
2244,109944,3,2,1,2.820997906383127e-06
2245,65597,3,1,1,2.77800063486211e-06
2246,109949,2,2,1,4.084999090991914e-06
2247,28030,2,2,1,3.8529979065060616e-06
2248,28029,3,2,1,4.868998075835407e-06
2249,28035,2,2,1,3.760000254260376e-06
2250,19844,2,2,1,6.203001248650253e-06
2251,19845,2,2,1,3.932997060474008e-06
2252,60817,2,2,1,4.106997948838398e-06
2253,85462,2,1,0,1.5020013961475343e-06
2254,19879,2,2,1,3.426001057960093e-06
2255,75626,3,1,0,1.6929989214986563e-06
2256,19881,2,2,1,4.1620005504228175e-06
2257,5131,2,1,0,1.3860008039046079e-06
2258,48351,2,0,0,1.3259996194392443e-06
2259,93611,2,2,1,4.435001756064594e-06
2260,69052,2,2,1,4.05999890062958e-06
2261,36291,2,2,1,3.9289989217650145e-06
2262,4160,2,1,0,1.7189995560329407e-06
2263,69842,2,0,0,1.434000296285376e-06
2264,101827,3,2,1,4.749999789055437e-06
2265,69066,2,2,1,3.866000042762607e-06
2266,55051,2,1,0,1.405001967214048e-06
2267,11723,4,2,1,5.088000762043521e-06
2268,91031,3,1,0,1.6269987099803984e-06
2269,19923,2,2,1,4.4480002543423325e-06
2270,44503,2,2,1,4.0289996832143515e-06
2271,85482,2,2,1,3.7760000850539654e-06
2272,28138,3,2,1,4.63099786429666e-06
2273,19952,2,2,1,4.2339997889939696e-06
2274,30445,2,1,0,1.5020013961475343e-06
2275,101873,2,2,1,3.831999492831528e-06
2276,110589,2,1,0,1.4969991752877831e-06
2277,3603,2,2,2,4.023000656161457e-06
2278,69143,2,2,1,4.601999535225332e-06
2279,85536,3,2,1,4.9150003178510815e-06
2280,101930,2,2,1,3.960998583352193e-06
2281,52786,2,2,1,4.346999048721045e-06
2282,3682,2,2,1,4.559999069897458e-06
2283,36455,2,2,1,4.413999704411253e-06
2284,69236,2,2,1,3.974000719608739e-06
2285,93842,2,2,2,3.125001967418939e-06
2286,54192,2,1,1,2.1039995772298425e-06
2287,102038,3,2,1,3.1039999157655984e-06
2288,93859,2,2,1,3.7659992813132703e-06
2289,52909,3,2,1,4.8670008254703134e-06
2290,93886,2,2,1,4.135999915888533e-06
2291,77505,2,2,1,3.853998350678012e-06
2292,95701,2,1,0,1.2980017345398664e-06
2293,93891,2,2,1,5.228997906669974e-06
2294,118483,2,2,1,4.151999746682122e-06
2295,52948,2,2,1,4.069999704370275e-06
2296,36566,2,2,1,4.366000212030485e-06
2297,110296,2,2,1,3.927998477593064e-06
2298,126684,3,2,1,2.877000952139497e-06
2299,28391,2,2,1,3.650999133242294e-06
2300,20207,2,2,1,3.6620003811549395e-06
2301,128156,2,1,0,1.5350015019066632e-06
2302,29800,3,1,1,2.534001396270469e-06
2303,102133,2,2,1,3.879002179019153e-06
2304,69365,2,2,1,3.916997229680419e-06
2305,20215,2,2,1,4.5769993448629975e-06
2306,61176,2,2,1,3.861001459881663e-06
2307,52983,2,2,1,4.142002580920234e-06
2308,3833,2,2,1,3.968001692555845e-06
2309,7592,3,1,0,2.0509978639893234e-06
2310,44795,2,2,1,3.889999788952991e-06
2311,61435,2,1,0,1.3509998098015785e-06
2312,126724,2,2,1,5.071000487077981e-06
2313,102167,2,2,1,6.5300009737256914e-06
2314,114624,2,1,0,5.10300014866516e-06
2315,110364,2,2,1,7.335002010222524e-06
2316,110365,2,2,1,6.275997293414548e-06
2317,118559,2,2,1,9.757099905982614e-05
2318,110367,2,2,1,1.3220000255387276e-05
2319,69413,2,2,1,5.319001502357423e-06
2320,53572,2,1,0,1.877000613603741e-06
2321,96832,2,0,0,1.4649995137006044e-06
2322,12073,3,2,2,4.2620013118721545e-06
2323,12077,2,2,1,3.830002242466435e-06
2324,12078,2,2,1,4.333000106271356e-06
2325,3888,2,2,1,3.6940000427421182e-06
2326,110683,2,1,0,1.644002622924745e-06
2327,28788,2,0,0,1.4280012692324817e-06
2328,12086,2,2,1,3.863999154418707e-06
2329,15269,2,1,0,1.4370016288012266e-06
2330,32212,2,0,0,1.33900175569579e-06
2331,85837,2,2,1,4.074001481058076e-06
2332,4076,2,1,0,1.390999386785552e-06
2333,44881,2,2,1,3.7480022001545876e-06
2334,40045,3,1,0,1.830001565394923e-06
2335,110424,2,2,1,3.698001819429919e-06
2336,21344,3,1,0,1.7239981389138848e-06
2337,85857,2,2,1,4.112000169698149e-06
2338,85877,2,2,1,4.804998752661049e-06
2339,85879,2,2,1,3.8670004869345576e-06
2340,69973,3,1,0,1.934000465553254e-06
2341,110456,2,2,1,3.884000761900097e-06
2342,110461,2,2,1,3.6619967431761324e-06
2343,61312,2,2,1,3.7610006984323263e-06
2344,44938,2,2,1,4.803001502295956e-06
2345,126862,2,2,1,3.7520003388635814e-06
2346,44944,2,2,1,4.542001988738775e-06
2347,85908,2,2,1,3.6139972507953644e-06
2348,122349,2,1,0,1.4609977370128036e-06
2349,12187,2,2,1,3.82000143872574e-06
2350,110506,2,2,1,3.832999937003478e-06
2351,36782,2,2,1,4.835001163883135e-06
2352,102330,4,2,1,4.920999344903976e-06
2353,94146,2,1,0,1.3940007193014026e-06
2354,129835,2,0,0,1.3349999790079892e-06
2355,94143,2,2,1,4.147001163801178e-06
2356,94144,2,2,1,3.5759985621552914e-06
2357,102336,2,2,1,3.973000275436789e-06
2358,20419,2,2,1,3.829998604487628e-06
2359,94145,2,2,1,4.692999937105924e-06
2360,4032,3,2,1,5.4439988161902875e-06
2361,86525,2,1,0,1.5619989426340908e-06
2362,102345,2,2,1,4.227000317769125e-06
2363,110547,2,2,1,4.268000338925049e-06
2364,85973,2,2,1,4.49299841420725e-06
2365,54449,2,1,0,1.3730023056268692e-06
2366,69594,2,2,1,4.339999577496201e-06
2367,36827,2,2,1,4.326000635046512e-06
2368,69596,2,2,1,3.844997991109267e-06
2369,4067,2,2,1,4.139001248404384e-06
2370,4068,2,2,1,4.212000931147486e-06
2371,85997,3,2,1,4.709996574092656e-06
2372,73252,2,1,0,1.414999132975936e-06
2373,86002,2,2,1,4.421999619808048e-06
2374,61430,2,2,1,4.755998816108331e-06
2375,53239,2,2,1,3.916000423487276e-06
2376,129012,2,1,0,1.45800004247576e-06
2377,126966,2,2,1,6.439000571845099e-06
2378,45054,2,2,1,4.0389968489762396e-06
2379,61440,2,2,1,3.76499883714132e-06
2380,104075,2,1,0,1.4039978850632906e-06
2381,86018,2,2,1,3.6849996831733733e-06
2382,95879,2,1,0,1.2639975466299802e-06
2383,34101,5,1,0,2.61999957729131e-06
2384,110597,2,2,1,3.8520011003129184e-06
2385,126985,2,2,1,3.769000613829121e-06
2386,81311,2,1,0,1.520002115285024e-06
2387,110603,2,2,1,3.839999408228323e-06
2388,77836,2,2,1,4.191002517472953e-06
2389,4111,2,2,1,6.494999979622662e-06
2390,126992,2,2,1,4.284000169718638e-06
2391,86035,2,2,1,3.949000529246405e-06
2392,110623,2,2,1,4.017998435301706e-06
2393,16303,2,1,0,1.5549994714092463e-06
2394,110626,3,2,1,3.056800051126629e-05
2395,28707,2,2,1,7.573002221761271e-06
2396,110631,2,2,1,4.525998519966379e-06
2397,55560,2,1,0,1.6459998732898384e-06
2398,77883,2,2,1,4.879999323748052e-06
2399,69705,2,2,1,4.025001544505358e-06
2400,39963,2,1,0,1.4500001270789653e-06
2401,69710,2,2,1,3.8569996831938624e-06
2402,127057,2,2,1,4.296001861803234e-06
2403,102490,3,2,1,5.1489987527020276e-06
2404,127067,2,2,1,3.7989993870723993e-06
2405,127070,3,2,1,3.0129995138850063e-06
2406,102498,5,2,1,6.5209969761781394e-06
2407,94315,2,2,1,4.347002686699852e-06
2408,102532,2,2,1,4.037996404804289e-06
2409,16059,2,1,0,1.444001100026071e-06
2410,127122,2,2,1,4.016001184936613e-06
2411,127123,2,2,1,3.6849996831733733e-06
2412,4244,3,2,1,4.708999767899513e-06
2413,118938,2,2,1,3.569999535102397e-06
2414,127129,2,2,1,4.191002517472953e-06
2415,12465,3,1,0,1.8470018403604627e-06
2416,46576,2,0,0,1.4090001059230417e-06
2417,45212,2,2,2,4.058001650264487e-06
2418,53405,2,2,1,3.48799949279055e-06
2419,110750,2,2,1,3.954999556299299e-06
2420,20638,2,2,1,3.858000127365813e-06
2421,12450,2,2,1,3.7039972085040063e-06
2422,77986,2,2,1,4.293000529287383e-06
2423,20656,2,2,1,3.839999408228323e-06
2424,56860,2,1,0,1.377000444335863e-06
2425,37046,2,2,1,4.527999408310279e-06
2426,102582,4,2,1,4.980000085197389e-06
2427,29739,2,1,0,1.4850011211819947e-06
2428,94393,2,2,1,3.6279998312238604e-06
2429,102586,2,2,1,3.7770005292259157e-06
2430,86204,2,2,1,4.155997885391116e-06
2431,86210,4,2,1,5.365000106394291e-06
2432,4292,2,2,1,4.204001015750691e-06
2433,110790,2,2,1,4.613000783137977e-06
2434,94410,2,2,1,4.526002157945186e-06
2435,94414,2,2,1,4.042001819470897e-06
2436,37071,2,2,1,4.09700078307651e-06
2437,4305,2,2,1,4.3670006562024355e-06
2438,20692,3,2,1,4.3860018195118755e-06
2439,28888,2,2,1,4.164001438766718e-06
2440,20698,2,2,1,3.6389974411576986e-06
2441,112509,2,1,0,3.1429990485776216e-06
2442,86234,2,2,1,4.197001544525847e-06
2443,45274,2,2,1,4.590001481119543e-06
2444,63627,2,1,0,1.4370016288012266e-06
2445,20704,3,2,1,4.6099994506221265e-06
2446,20714,2,2,1,3.831999492831528e-06
2447,20715,2,2,1,4.478999471757561e-06
2448,119032,2,2,1,4.211000486975536e-06
2449,28934,2,2,1,3.892000677296892e-06
2450,4378,2,2,1,4.051002179039642e-06
2451,97608,2,1,0,1.382002665195614e-06
2452,53531,2,2,1,3.972003469243646e-06
2453,20779,2,2,1,3.520999598549679e-06
2454,20781,2,2,1,4.426001396495849e-06
2455,20783,2,2,2,3.1050003599375486e-06
2456,69937,2,2,2,3.6890014598611742e-06
2457,119094,2,2,1,4.227000317769125e-06
2458,119100,2,2,1,4.486999387154356e-06
2459,94525,2,2,1,4.321998858358711e-06
2460,102722,2,2,1,4.1520033846609294e-06
2461,20803,2,2,1,4.1669991333037615e-06
2462,94533,2,2,1,4.5529995986726135e-06
2463,69960,2,2,2,3.397002728888765e-06
2464,69980,4,2,1,4.53300162917003e-06
2465,111601,2,1,0,1.5209989214781672e-06
2466,120157,2,0,0,1.3250028132461011e-06
2467,78182,2,2,1,4.94800042361021e-06
2468,119159,2,2,1,4.550998710328713e-06
2469,4475,2,2,1,4.183999408269301e-06
2470,4481,2,2,1,3.7299978430382907e-06
2471,20866,2,2,1,4.222998541081324e-06
2472,45445,3,2,1,4.860001354245469e-06
2473,97817,2,1,0,1.5540026652161032e-06
2474,45451,2,2,1,3.6480014387052506e-06
2475,20875,2,2,1,4.465997335501015e-06
2476,29067,2,2,1,3.9670012483838946e-06
2477,54546,2,1,0,1.5080004232004285e-06
2478,4500,2,2,1,4.1799976315815e-06
2479,4503,2,2,1,3.7899990275036544e-06
2480,97931,2,1,0,1.3330027286428958e-06
2481,95181,2,0,0,1.3930002751294523e-06
2482,102809,2,2,1,3.959998139180243e-06
2483,45464,2,2,1,3.9240003388840705e-06
2484,78236,2,2,1,4.246998287271708e-06
2485,119198,2,2,1,4.120000085094944e-06
2486,102817,2,2,1,3.842000296572223e-06
2487,78243,2,2,1,4.336001438787207e-06
2488,20904,2,2,1,4.09700078307651e-06
2489,105926,2,1,0,1.4399993233382702e-06
2490,78248,3,2,1,3.9760016079526395e-06
2491,87337,2,1,0,1.3700009731110185e-06
2492,20913,2,2,1,3.9379992813337594e-06
2493,53682,2,2,1,3.5480006772559136e-06
2494,4532,2,2,1,3.7770005292259157e-06
2495,4541,2,2,1,4.697001713793725e-06
2496,29128,2,2,1,3.7710015021730214e-06
2497,53709,2,2,1,4.2050014599226415e-06
2498,70112,2,2,1,4.6240020310506225e-06
2499,102880,2,2,1,4.167999577475712e-06
2500,129009,2,1,0,1.486001565353945e-06
2501,128032,3,0,0,1.7279999156016856e-06
2502,20978,2,2,1,3.531000402290374e-06
2503,70143,2,2,1,3.8860016502439976e-06
2504,29187,2,2,1,3.878001734847203e-06
2505,78342,2,2,1,6.031001248629764e-06
2506,78370,2,2,1,3.995999577455223e-06
2507,56970,2,1,0,1.3899989426136017e-06
2508,12835,2,2,1,7.908001862233505e-06
2509,70202,2,2,1,4.437999450601637e-06
2510,45652,4,2,1,5.179997970117256e-06
2511,25976,5,1,0,2.387998392805457e-06
2512,45790,2,0,0,1.3620010577142239e-06
2513,78426,2,2,1,4.0380000427830964e-06
2514,62049,2,2,1,4.031000571558252e-06
2515,106228,2,1,0,1.5170007827691734e-06
2516,103013,2,2,1,4.363999323686585e-06
2517,45671,2,2,1,3.5990015021525323e-06
2518,56914,2,1,0,1.4280012692324817e-06
2519,62067,2,2,1,4.4959997467231005e-06
2520,127606,2,2,1,4.302000888856128e-06
2521,29302,2,2,1,3.411998477531597e-06
2522,62076,2,2,1,3.818000550381839e-06
2523,57190,2,1,0,1.4069992175791413e-06
2524,86652,2,2,1,3.7489990063477308e-06
