pos,vertex,degree,p_size,cliques,seconds
394,131214,1,1,1,1.9850001535814954e-06
395,131215,1,1,1,2.125999799318379e-06
396,131212,1,1,1,2.576000042608939e-06
397,131218,1,1,1,2.424999820505036e-06
398,131219,1,1,1,1.5699999948992627e-06
399,148,1,1,1,1.5830000847927295e-06
400,131216,1,1,1,2.3039999632601393e-06
401,131217,1,1,1,2.2149999949760968e-06
402,131223,1,1,1,2.0950001271557994e-06
403,152,1,1,1,1.8139999156119302e-06
404,131224,1,1,1,2.0820000372623326e-06
405,154,1,1,1,2.0869999843853293e-06
406,131225,1,1,1,1.6569999843341066e-06
407,131226,1,0,0,1.055999973686994e-06
408,156,1,1,1,1.6789999790489674e-06
409,157,1,0,0,1.1160000212839805e-06
410,158,1,1,1,1.8139999156119302e-06
411,131230,1,1,1,2.2009999156580307e-06
412,131231,1,1,1,2.023999968514545e-06
413,131233,1,1,1,2.155000174752786e-06
414,131234,1,1,1,1.5870000424911268e-06
415,131227,1,1,1,2.2270000954449642e-06
416,131232,1,1,1,1.8099999579135329e-06
417,166,1,1,1,2.0249999579391442e-06
418,131239,1,1,1,1.8129999261873309e-06
419,131235,1,1,1,1.8879998151533073e-06
420,131237,1,1,1,2.4849998681020224e-06
421,131242,1,1,1,2.004000180022558e-06
422,171,1,1,1,1.6469998627144378e-06
423,172,1,1,1,1.88399985745491e-06
424,131244,1,1,1,2.066999968519667e-06
425,174,1,1,1,2.091999931508326e-06
426,131238,1,1,1,2.533000042603817e-06
427,131241,1,1,1,2.061000031972071e-06
428,131243,1,1,1,2.065999979095068e-06
429,178,1,1,1,1.7119998574344208e-06
430,131245,1,1,1,2.0340000901342137e-06
431,180,1,1,1,1.7309998838754836e-06
432,131246,1,1,1,1.7499999103165464e-06
433,131249,1,1,1,1.540999846838531e-06
434,131250,1,0,0,1.044999862642726e-06
435,184,1,1,1,1.7770000795280794e-06
436,131252,1,1,1,1.5539999367319979e-06
437,131254,1,1,1,2.4139999368344434e-06
438,131255,1,1,1,2.2399999579647556e-06
439,188,1,1,1,1.956000005520764e-06
440,131261,1,1,1,2.280999979120679e-06
441,131258,1,1,1,2.625000206535333e-06
442,191,1,1,1,1.5910000001895241e-06
443,192,1,1,1,1.4830000054644188e-06
444,190,2,0,0,1.3489998309523799e-06
445,131259,1,1,1,1.9030001112696482e-06
446,131260,1,1,1,2.536000010877615e-06
447,131264,1,1,1,1.6080000477813883e-06
448,131267,1,1,1,1.7499999103165464e-06
449,131270,1,1,1,1.508999957877677e-06
450,131272,1,1,1,2.165000068998779e-06
451,131273,1,1,1,1.6579999737587059e-06
452,131274,1,0,0,1.1109998467873083e-06
453,202,1,1,1,1.857000142990728e-06
454,204,1,1,1,1.8709999949351186e-06
455,131276,1,1,1,1.6530000266357092e-06
456,131278,1,1,1,1.6050000795075903e-06
457,131279,1,0,0,2.066999968519667e-06
458,131281,1,1,1,2.952000158984447e-06
459,131282,1,1,1,3.2570001167187e-06
460,131283,1,1,1,3.550299993548833e-05
461,131284,1,1,1,4.871999863098608e-06
462,213,1,1,1,2.9620000532304402e-06
463,214,1,0,0,1.8149999050365295e-06
464,215,1,1,1,2.663000032043783e-06
465,216,1,1,1,2.0609998045983957e-06
466,131285,1,1,1,2.7650000902212923e-06
467,218,1,1,1,2.0899999526591273e-06
468,131287,1,1,1,1.6269998468487756e-06
469,220,1,1,1,1.7360000583721558e-06
470,131288,1,1,1,1.871999984359718e-06
471,131289,1,0,0,1.294999947276665e-06
472,222,1,1,1,1.6930000583670335e-06
473,223,2,1,1,2.5839999580057338e-06
474,224,1,1,1,1.624000105948653e-06
475,131291,1,1,1,1.916999963214039e-06
476,226,1,1,1,1.6619999314571032e-06
477,227,1,0,0,2.5580000055924756e-05
478,131300,1,1,1,3.305300015199464e-05
479,131293,1,1,1,2.9820000690961024e-06
480,131295,1,1,1,1.610000026630587e-06
481,231,1,1,1,2.331999894522596e-06
482,232,1,1,1,1.8220000583824003e-06
483,233,1,1,1,1.6819999473227654e-06
484,131297,1,1,1,1.5959999473125208e-06
485,235,1,1,1,1.9669998891913565e-06
486,131308,1,1,1,1.6829999367473647e-06
487,237,1,1,1,2.922000021499116e-06
488,131304,1,1,1,1.5250000160449417e-06
489,239,1,1,1,1.6909998521441594e-06
490,240,1,0,0,1.320999899689923e-06
491,241,1,1,1,1.4780000583414221e-06
492,131311,1,1,1,2.389999963270384e-06
493,131307,1,1,1,1.5839998468436534e-06
494,131309,1,1,1,2.179999910367769e-06
495,131310,1,1,1,1.6960000266408315e-06
496,246,1,1,1,2.431999973850907e-06
497,131319,1,1,1,2.7349999527359614e-06
498,248,1,1,1,1.756000074237818e-06
499,131315,1,1,1,2.1379998997872462e-06
500,131320,1,1,1,1.7970000953937415e-06
501,131323,1,1,1,1.5079999684530776e-06
502,131324,1,1,1,1.5180000900727464e-06
503,131325,1,1,1,1.436999809811823e-06
504,131326,1,1,1,1.4690001535200281e-06
505,255,1,1,1,1.6430001323897159e-06
506,131328,1,1,1,1.981000195883098e-06
507,257,1,1,1,1.612999994904385e-06
508,258,1,0,0,1.0799999472510535e-06
509,259,1,1,1,1.9219999103370355e-06
510,131330,1,1,1,1.5619998521287926e-06
511,131266,2,0,0,1.3230001059127972e-06
512,131333,1,1,1,2.223000137746567e-06
513,131327,1,1,1,1.4330000794871012e-06
514,131329,1,1,1,1.75300010596402e-06
515,131331,1,1,1,2.1109999579493888e-06
516,131337,1,1,1,2.305999942109338e-06
517,266,1,1,1,1.742999984344351e-06
518,131334,1,1,1,2.227999857495888e-06
519,131336,1,1,1,2.4500000108673703e-06
520,269,1,1,1,1.8769999314827146e-06
521,131338,1,1,1,1.7090001165342983e-06
522,131343,1,1,1,1.517000100648147e-06
523,272,1,1,1,2.0620000213966705e-06
524,131341,1,1,1,2.0939999103575246e-06
525,274,1,1,1,1.903999873320572e-06
526,131347,1,1,1,2.097000106004998e-06
527,131348,1,1,1,2.3400000372930663e-06
528,131349,1,1,1,2.3819998204999138e-06
529,131350,1,1,1,2.4459998257952975e-06
530,131351,1,1,1,1.8820001059793867e-06
531,131352,1,0,0,1.1130000530101825e-06
532,280,1,1,1,1.8379998891759897e-06
533,282,1,1,1,1.7160000425064936e-06
534,131353,1,1,1,1.948000090123969e-06
535,284,1,1,1,1.5329999314417364e-06
536,285,1,1,1,1.8020000425167382e-06
537,131355,1,1,1,1.8559999261924531e-06
538,287,1,1,1,1.8239998098579235e-06
539,131356,1,1,1,1.5840000742173288e-06
540,131357,1,0,0,1.053000005413196e-06
541,131362,1,1,1,2.00100021174876e-06
542,131359,1,1,1,2.1589999050775077e-06
543,131364,1,1,1,1.5640000583516667e-06
544,131360,1,1,1,1.4869999631628161e-06
545,131361,1,1,1,1.8400000953988638e-06
546,131365,1,1,1,1.99300006897829e-06
547,131366,1,1,1,1.6000001323845936e-06
