pos,vertex,degree,p_size,cliques,seconds
1523,24552,1,1,1,1.7889979062601924e-06
1524,16361,1,1,1,1.7320016922894865e-06
1525,49139,1,1,1,2.073000359814614e-06
1526,16375,1,1,1,1.9189974409528077e-06
1527,8184,1,1,1,1.8050013750325888e-06
1528,81919,1,1,1,2.1329979063011706e-06
1529,49936,2,1,1,2.339998900424689e-06
1530,980,2,1,1,2.8669965104199946e-06
1531,75143,2,1,1,2.610002411529422e-06
1532,17835,2,1,1,2.7840032998938113e-06
1533,83816,2,1,1,2.4990004021674395e-06
1534,10298,2,1,1,2.3190004867501557e-06
1535,26957,2,1,1,2.3799984774086624e-06
1536,27119,2,1,1,2.6099987735506147e-06
1537,68824,2,1,1,2.730997948674485e-06
1538,36085,2,1,1,2.5789995561353862e-06
1539,3750,2,1,1,2.9559996619354934e-06
1540,12039,2,1,1,3.0410010367631912e-06
1541,29081,2,1,1,2.9319999157451093e-06
1542,78638,2,1,1,4.108002030989155e-06
1543,54250,2,1,1,2.4280016077682376e-06
1544,87044,3,1,1,2.9990005714353174e-06
1545,29815,2,1,1,2.387998392805457e-06
1546,21803,2,1,1,2.338998456252739e-06
1547,13993,2,1,1,2.691002009669319e-06
1548,88091,2,1,1,2.658998710103333e-06
1549,39378,2,1,1,2.4430009943898767e-06
1550,16390,2,2,1,1.1788997653638944e-05
1551,83277,3,1,0,2.558001142460853e-06
1552,8210,2,2,1,9.983003110392019e-06
1553,43491,3,1,0,3.7579993659164757e-06
1554,43494,2,0,0,2.249998942716047e-06
1555,32796,2,2,1,4.9640002544038e-06
1556,32797,2,2,1,3.7720019463449717e-06
1557,39827,2,1,0,2.052998752333224e-06
1558,82997,2,0,0,1.7930033209268004e-06
1559,16413,2,2,1,3.7579993659164757e-06
1560,17692,2,1,0,1.8840000848285854e-06
1561,28339,2,0,0,1.6899975889828056e-06
1562,32803,2,2,1,3.6150013329461217e-06
1563,24637,2,2,1,3.6330020520836115e-06
1564,8254,2,2,1,3.679000656120479e-06
1565,8263,3,2,1,4.722998710349202e-06
1566,87966,2,1,0,1.9270009943284094e-06
1567,57419,3,2,1,4.407000233186409e-06
1568,36721,2,1,0,1.7759994079824537e-06
1569,8270,2,2,1,3.6009987525176257e-06
1570,57424,2,2,1,3.2380012271460146e-06
1571,67225,2,1,0,1.7700003809295595e-06
1572,9818,4,1,1,3.908000508090481e-06
1573,65620,2,2,1,3.420998837100342e-06
1574,73829,2,2,1,3.7940008041914552e-06
1575,51218,2,1,0,1.8999999156221747e-06
1576,32872,2,2,1,3.832999937003478e-06
1577,8308,2,2,1,3.7860008887946606e-06
1578,65659,2,2,1,3.6999990697950125e-06
1579,83043,2,1,0,1.9360013538971543e-06
1580,65660,2,2,1,3.6989986256230623e-06
1581,41086,2,2,1,3.38700192514807e-06
1582,83219,2,1,0,1.9559993233997375e-06
1583,17036,2,0,0,1.748998329276219e-06
1584,16513,2,2,2,4.411998816067353e-06
1585,16514,2,2,1,3.7199970392975956e-06
1586,132,2,2,1,3.7719983083661646e-06
1587,8325,2,2,1,3.945999196730554e-06
1588,32903,2,2,1,3.6759993236046284e-06
1589,65675,2,2,1,3.6100027500651777e-06
1590,70767,2,1,0,2.0279985619708896e-06
1591,141,2,2,1,3.6619967431761324e-06
1592,32910,2,2,2,4.053999873576686e-06
1593,49298,2,2,2,3.8809994293842465e-06
1594,82069,2,2,1,3.444998583290726e-06
1595,67710,2,1,0,1.7290003597736359e-06
1596,82073,2,2,1,3.9579972508363426e-06
1597,16541,2,2,1,3.529999958118424e-06
1598,63639,2,1,0,1.9270009943284094e-06
1599,41117,2,2,1,3.974000719608739e-06
1600,24733,2,2,1,3.4759978007059544e-06
1601,24734,2,2,1,3.8569996831938624e-06
1602,36664,2,1,0,1.8499995348975062e-06
1603,73896,2,2,1,3.2999996619764715e-06
1604,32941,2,2,1,3.796998498728499e-06
1605,32946,2,2,1,5.39900065632537e-06
1606,32947,2,2,1,3.4560034691821784e-06
1607,32949,2,2,1,3.573000867618248e-06
1608,65719,2,2,1,3.617002221290022e-06
1609,183,2,2,1,3.453998942859471e-06
1610,8377,2,2,1,3.48799949279055e-06
1611,8380,2,2,1,3.4560034691821784e-06
1612,76891,2,1,0,1.7650017980486155e-06
1613,65726,2,2,1,3.6580022424459457e-06
1614,88573,3,1,0,2.130000211764127e-06
1615,23435,2,0,0,1.591000909684226e-06
1616,65727,2,2,1,3.7799982237629592e-06
1617,48559,2,1,0,1.8380014807917178e-06
1618,32969,2,2,1,3.2909993024077266e-06
1619,39645,2,1,0,1.7040001694113016e-06
1620,24782,2,2,1,3.550998371792957e-06
1621,70769,2,1,0,1.886997779365629e-06
1622,24783,2,2,1,3.4379991120658815e-06
1623,73937,2,2,1,3.3229989639949054e-06
1624,73942,2,2,1,3.2329990062862635e-06
1625,84532,2,1,0,1.8099999579135329e-06
1626,2648,4,1,1,3.817000106209889e-06
1627,222,2,2,1,3.2429998100269586e-06
1628,223,2,2,1,3.050001396331936e-06
1629,230,2,2,1,3.3619980968069285e-06
1630,82960,2,1,0,2.1099986042827368e-06
1631,2391,3,0,0,2.020002284552902e-06
1632,24816,2,2,1,3.3460019039921463e-06
1633,59522,2,1,0,1.8930004443973303e-06
1634,36708,2,0,0,1.6970006981864572e-06
1635,41209,2,2,1,3.929002559743822e-06
1636,42861,2,1,0,1.7860002117231488e-06
1637,41210,2,2,1,4.293000529287383e-06
1638,41212,2,2,1,3.953999112127349e-06
1639,82174,2,2,1,3.4659969969652593e-06
1640,49408,2,2,1,3.892000677296892e-06
1641,82177,2,2,1,1.8994996935361996e-05
1642,8451,2,2,1,4.003999492852017e-06
1643,15315,2,1,0,1.8799983081407845e-06
1644,33031,2,2,1,3.905002813553438e-06
1645,45955,2,1,0,1.7429993022233248e-06
1646,8478,2,2,1,3.569999535102397e-06
1647,16672,2,2,1,3.2579991966485977e-06
1648,24867,2,2,1,3.3959986467380077e-06
1649,16682,2,2,1,4.187000740785152e-06
1650,316,5,2,2,5.483001586981118e-06
1651,49469,2,2,1,3.6439996620174497e-06
1652,328,2,2,1,3.345001459820196e-06
1653,333,2,2,1,3.4189979487564415e-06
1654,336,2,2,1,3.254001057939604e-06
1655,65874,2,2,1,3.4280019463039935e-06
1656,82259,2,2,1,3.31109986291267e-05
1657,340,3,2,1,7.086997356964275e-06
1658,56591,2,1,0,3.0340015655383468e-06
1659,341,2,2,1,4.647998139262199e-06
1660,74069,2,2,1,4.315999831305817e-06
1661,52550,2,1,0,1.963999238796532e-06
1662,33113,2,2,1,8.168000931618735e-06
1663,82265,2,2,1,3.6719975469168276e-06
1664,33115,2,2,1,3.3799988159444183e-06
1665,24928,2,2,1,3.3819997042883188e-06
1666,24929,2,2,1,3.5129996831528842e-06
1667,24939,2,1,0,1.7909987946040928e-06
1668,65891,2,2,1,3.4759978007059544e-06
1669,33126,2,2,1,4.7339999582618475e-06
1670,8555,2,2,1,3.7630015867762268e-06
1671,367,2,2,1,4.120000085094944e-06
1672,65907,2,2,1,3.363998985150829e-06
1673,53303,2,1,0,1.887001417344436e-06
1674,53304,2,0,0,1.7879974620882422e-06
1675,8566,3,2,1,4.598001396516338e-06
1676,41340,2,2,2,4.739002179121599e-06
1677,82304,2,2,1,3.90199784305878e-06
1678,78498,2,1,0,1.8860009731724858e-06
1679,33154,2,2,1,3.7140016502235085e-06
1680,41347,2,2,1,3.701999958138913e-06
1681,34822,2,1,0,1.8830032786354423e-06
1682,41350,2,2,1,3.430999640841037e-06
1683,82313,2,2,1,3.1380004656966776e-06
1684,78552,2,1,0,1.8859973351936787e-06
1685,13805,2,0,0,1.7279999156016856e-06
1686,82316,2,2,1,3.755998477572575e-06
1687,82317,2,2,1,3.5179982660338283e-06
1688,398,2,2,1,3.991000994574279e-06
1689,396,2,2,1,3.373999788891524e-06
1690,77895,2,1,0,1.8120008462574333e-06
1691,49562,2,2,1,3.5810007830150425e-06
1692,60610,2,1,0,1.8219980120193213e-06
1693,418,2,2,1,3.444998583290726e-06
1694,65967,2,2,1,3.559998731361702e-06
1695,44075,2,1,0,1.7019992810674012e-06
1696,65971,2,2,1,3.258999640820548e-06
1697,449,2,2,1,3.4760014386847615e-06
1698,80289,2,1,0,1.7689999367576092e-06
1699,453,2,2,1,4.09700078307651e-06
1700,25031,2,2,1,3.6050005292054266e-06
1701,462,2,2,1,3.388999175513163e-06
1702,57811,2,2,1,3.4820004657376558e-06
1703,45492,2,1,0,1.87299883691594e-06
1704,63008,2,0,0,1.7179991118609905e-06
1705,25044,2,2,1,3.2850002753548324e-06
1706,8103,2,1,0,1.8989994714502245e-06
1707,33248,2,2,1,3.8670004869345576e-06
1708,25059,2,2,1,3.640998329501599e-06
1709,30006,2,1,0,1.8909995560534298e-06
1710,25065,2,2,1,3.4619988582562655e-06
1711,49649,2,2,1,3.6620003811549395e-06
1712,55113,2,1,0,2.04800016945228e-06
1713,49652,2,2,1,3.5379998735152185e-06
1714,8694,2,2,1,3.722001565620303e-06
1715,16889,2,2,1,3.287997969891876e-06
1716,2806,3,1,0,2.095999661833048e-06
1717,8698,2,2,1,3.397999535081908e-06
1718,49663,2,2,1,3.425000613788143e-06
1719,16900,2,2,1,3.3940013963729143e-06
1720,53256,3,1,0,2.3370012058876455e-06
1721,56771,2,0,0,1.811000402085483e-06
1722,25094,2,2,1,3.99600321543403e-06
1723,74246,2,2,1,3.3129981602542102e-06
1724,65478,3,1,0,2.062999556073919e-06
1725,10400,2,0,0,1.7450001905672252e-06
1726,16904,2,2,1,3.5439989005681127e-06
1727,62142,2,1,0,1.83499651029706e-06
1728,25097,2,2,1,3.8039979699533433e-06
1729,49690,2,2,1,3.6229976103641093e-06
1730,2406,2,1,0,1.8899991118814796e-06
1731,33307,2,2,1,3.297998773632571e-06
1732,49692,2,2,1,3.992998244939372e-06
1733,33308,2,2,1,5.207999492995441e-06
1734,50017,2,1,0,1.995998900383711e-06
1735,49696,2,2,1,3.4479999158065766e-06
1736,39690,2,1,0,1.805998181225732e-06
1737,33314,2,2,1,3.2999996619764715e-06
1738,33315,2,2,1,3.388999175513163e-06
1739,550,2,2,1,3.3010001061484218e-06
1740,552,2,2,1,2.75899947155267e-06
1741,16333,3,1,0,1.9649996829684824e-06
1742,82482,2,2,1,3.287001163698733e-06
1743,71598,2,1,0,1.853000867413357e-06
1744,82484,2,2,1,3.2339994504582137e-06
1745,58866,2,1,0,1.6849990061018616e-06
1746,33333,2,2,1,3.634999302448705e-06
1747,33339,2,2,1,3.206998371751979e-06
1748,31193,2,1,0,1.8450009520165622e-06
1749,45337,3,1,1,2.9270013328641653e-06
1750,13106,2,1,1,2.611999661894515e-06
1751,33345,2,2,1,3.5330012906342745e-06
1752,74305,2,2,1,3.3560027077328414e-06
1753,57928,2,2,1,3.478002327028662e-06
1754,8787,2,2,1,3.3090000215452164e-06
1755,8793,2,2,1,3.877001290675253e-06
1756,11635,2,1,0,1.796001015463844e-06
1757,33369,2,2,1,3.264998667873442e-06
1758,36546,2,1,0,1.7099991964641958e-06
1759,78168,2,0,0,1.5929981600493193e-06
1760,25188,2,2,1,3.459001163719222e-06
1761,25193,2,2,1,3.610999556258321e-06
1762,618,2,2,1,3.4149998100474477e-06
1763,25196,2,2,1,3.6380006349645555e-06
1764,623,2,2,1,3.2240022846963257e-06
1765,63179,2,1,0,1.7899983504321426e-06
1766,82547,2,2,1,3.4040022001136094e-06
1767,17012,2,2,1,3.0150004022289068e-06
1768,86180,2,1,0,1.7570018826518208e-06
1769,87079,2,0,0,1.6640005924273282e-06
1770,82549,2,2,1,3.159999323543161e-06
1771,49785,2,2,1,3.3340002119075507e-06
1772,49789,2,2,1,3.4700024116318673e-06
1773,74367,2,2,1,3.797998942900449e-06
1774,17026,2,2,1,3.5520024539437145e-06
1775,8835,2,2,1,3.2620009733363986e-06
1776,74370,2,2,1,3.3760006772354245e-06
1777,72542,2,1,0,1.7929996829479933e-06
1778,8837,2,2,1,3.335000656079501e-06
1779,10409,3,1,0,2.192999090766534e-06
1780,66184,2,2,1,3.4820004657376558e-06
1781,70732,5,1,0,2.839999069692567e-06
1782,41620,2,2,1,3.703000402310863e-06
1783,17053,2,2,1,3.397999535081908e-06
1784,2265,2,1,0,1.791999238776043e-06
1785,58014,2,2,1,3.2520001695957035e-06
1786,58016,2,2,1,3.1320014386437833e-06
1787,82914,2,1,0,1.6849990061018616e-06
1788,66218,2,2,1,2.9699986043851823e-06
1789,77457,3,1,0,1.9750004867091775e-06
1790,79293,4,1,1,3.854001988656819e-06
1791,41650,2,2,1,3.7489990063477308e-06
1792,86534,2,1,0,1.7239981389138848e-06
1793,49846,2,2,1,3.8090001908130944e-06
1794,33462,2,2,1,3.5800003388430923e-06
1795,83810,2,1,0,1.7310012481175363e-06
1796,697,2,2,1,3.426001057960093e-06
1797,11474,2,1,0,1.748998329276219e-06
1798,701,2,2,1,3.615998139139265e-06
1799,8901,2,2,1,3.4379991120658815e-06
1800,81767,2,1,0,1.7279999156016856e-06
1801,712,2,2,1,3.417000698391348e-06
1802,82633,2,2,1,3.4770018828567117e-06
1803,8906,2,2,1,3.911998646799475e-06
1804,33487,2,2,1,3.234999894630164e-06
1805,66264,2,2,1,3.6450001061894e-06
1806,728,2,2,1,3.2479983929079026e-06
1807,729,2,2,1,3.2520001695957035e-06
1808,14322,2,1,0,1.7120000848080963e-06
1809,66269,2,2,1,3.7999998312443495e-06
1810,41696,2,2,1,3.0660012271255255e-06
1811,41698,2,2,1,3.5049997677560896e-06
1812,753,2,2,1,3.36800076183863e-06
1813,754,2,2,1,3.7900026654824615e-06
1814,17154,2,2,1,3.378998371772468e-06
1815,47534,2,1,0,1.6160011000465602e-06
1816,17155,2,2,1,3.203000233042985e-06
1817,36706,3,1,0,2.0570005290210247e-06
1818,41738,2,2,1,3.731998731382191e-06
1819,779,2,2,1,3.6279998312238604e-06
1820,58123,2,2,1,3.288001607870683e-06
1821,12068,2,1,0,1.7029997252393514e-06
1822,58126,2,2,1,3.812998329522088e-06
1823,20273,2,1,0,1.7120000848080963e-06
1824,78656,2,0,0,1.6989979485515505e-06
1825,58129,2,2,1,3.1570016290061176e-06
1826,33563,2,2,1,3.3039978006854653e-06
1827,33564,2,2,1,3.96000177715905e-06
1828,33571,2,2,2,4.204001015750691e-06
1829,25405,2,2,1,3.1899980967864394e-06
1830,74559,2,2,1,3.5630000638775527e-06
1831,74561,2,2,1,3.426997864153236e-06
1832,82755,2,2,1,3.6089986679144204e-06
1833,49994,2,2,1,3.7140016502235085e-06
1834,88074,2,1,0,1.7339989426545799e-06
1835,74577,2,2,1,3.4940021578222513e-06
1836,25968,2,1,0,1.7099991964641958e-06
1837,74578,2,2,1,3.187000402249396e-06
1838,74581,3,2,1,4.631001502275467e-06
1839,29652,2,1,0,1.7179991118609905e-06
1840,50016,2,2,1,3.6290002753958106e-06
1841,41840,2,2,1,3.7680001696571708e-06
1842,884,2,2,1,3.19299942930229e-06
1843,885,2,2,1,2.7900023269467056e-06
1844,58441,3,1,0,1.9420003809500486e-06
1845,77664,3,0,0,1.8050013750325888e-06
1846,41845,2,2,1,3.2770003599580377e-06
1847,28058,2,1,0,1.8740029190666974e-06
1848,88794,3,0,0,1.8600003386382014e-06
1849,66428,2,2,1,3.3139986044261605e-06
1850,16372,2,1,0,1.7610000213608146e-06
1851,41858,2,2,1,2.811000740621239e-06
1852,17290,2,2,2,3.7680001696571708e-06
1853,25482,2,2,1,3.426001057960093e-06
1854,83955,2,1,0,1.691998477326706e-06
1855,60016,2,0,0,1.6550002328585833e-06
1856,17293,2,2,1,3.549997927621007e-06
1857,14066,2,1,0,1.8450009520165622e-06
1858,56792,2,0,0,1.6949998098425567e-06
1859,33693,2,2,1,3.588000254239887e-06
1860,50083,2,2,1,5.202000465942547e-06
1861,33720,2,2,1,3.315999492770061e-06
1862,52216,2,1,0,1.7890015442389995e-06
1863,58297,2,2,1,3.553999704308808e-06
1864,953,2,2,1,3.4959994081873447e-06
1865,33721,2,2,1,3.4910008253064007e-06
1866,39584,2,1,0,1.7849997675511986e-06
1867,58300,2,2,1,3.4570002753753215e-06
1868,21450,2,1,0,1.6800004232209176e-06
1869,82874,2,2,1,3.211996954632923e-06
1870,75025,2,1,0,1.6280027921311557e-06
1871,3997,2,0,0,1.6049998521339148e-06
1872,33724,2,2,1,3.4999975468963385e-06
1873,86420,2,1,0,1.77200126927346e-06
1874,41935,2,2,1,3.4820004657376558e-06
1875,54400,2,1,0,1.7519996617920697e-06
1876,66516,2,2,1,3.439003194216639e-06
1877,33750,2,2,1,3.3369979064445943e-06
1878,82911,2,2,1,3.4279983083251864e-06
1879,33765,2,2,1,3.2190000638365746e-06
1880,999,2,2,1,3.4810000215657055e-06
1881,41970,3,2,1,3.634999302448705e-06
1882,52267,2,1,0,2.607200076454319e-05
1883,25587,2,2,1,5.669000529451296e-06
1884,41971,2,2,1,4.457000613911077e-06
1885,66553,3,2,1,5.026999133406207e-06
1886,58372,2,2,1,3.6950004869140685e-06
1887,52493,2,1,0,1.8310020095668733e-06
1888,58377,2,2,1,3.5630000638775527e-06
1889,58379,2,2,1,3.1320014386437833e-06
1890,74783,2,2,1,8.069000614341348e-06
1891,50222,2,2,1,3.106000804109499e-06
1892,50242,2,2,1,3.5820012271869928e-06
1893,42053,2,2,1,3.529999958118424e-06
1894,83014,2,2,1,3.670000296551734e-06
1895,33863,2,2,1,3.966000804211944e-06
1896,25676,2,2,1,3.2099997042678297e-06
1897,13991,3,1,0,2.143999154213816e-06
1898,33868,3,2,1,5.3679978009313345e-06
1899,83025,2,2,1,3.5199991543777287e-06
1900,17514,2,2,1,3.6890014598611742e-06
1901,50305,2,2,1,2.9559996619354934e-06
1902,9346,2,2,1,3.0529990908689797e-06
1903,85972,2,1,0,1.6640005924273282e-06
1904,1153,3,2,1,4.352001269580796e-06
1905,22178,2,1,0,1.7830025171861053e-06
1906,50311,2,2,1,3.834000381175429e-06
1907,1163,2,2,1,3.379002009751275e-06
1908,58513,2,2,1,3.117002052022144e-06
1909,11468,2,1,0,1.6220001270994544e-06
1910,58516,2,2,1,3.1339986890088767e-06
1911,58529,2,2,1,3.3180003811139613e-06
1912,58533,2,2,1,3.6710007407236844e-06
1913,9385,2,2,1,3.306999133201316e-06
1914,9388,2,2,1,3.4510012483224273e-06
1915,74928,2,2,1,2.9809998522978276e-06
1916,50359,2,2,1,2.7579990273807198e-06
1917,33976,2,2,1,3.043998731300235e-06
1918,50374,2,2,1,3.4080003388226032e-06
1919,66800,2,2,1,3.697998181451112e-06
1920,50446,2,2,2,4.0049999370239675e-06
1921,5251,2,1,1,2.515000232961029e-06
1922,1295,2,2,1,3.364999429322779e-06
1923,71684,2,1,0,1.7469974409323186e-06
1924,1297,2,2,1,5.791000148747116e-06
1925,75031,2,2,1,3.5470002330839634e-06
1926,83223,2,2,1,3.578999894671142e-06
1927,83225,3,2,1,4.112996975891292e-06
1928,17690,2,2,1,3.860997821902856e-06
1929,25884,2,2,1,3.4420008887536824e-06
1930,32348,2,1,0,1.7920028767548501e-06
1931,9504,2,2,1,3.4479999158065766e-06
1932,58657,2,2,1,3.2389980333391577e-06
1933,1933,2,1,0,1.7620004655327648e-06
1934,58659,2,2,1,3.263998223701492e-06
1935,42277,2,2,1,3.4910008253064007e-06
1936,58674,2,2,1,3.2290008675772697e-06
1937,83253,2,2,1,3.530996764311567e-06
1938,75068,2,2,1,3.1080016924533993e-06
1939,83263,2,2,1,3.010998625541106e-06
1940,70905,3,1,0,2.128999767592177e-06
1941,75072,2,2,1,3.2819989428389817e-06
1942,68786,2,1,0,1.838998286984861e-06
1943,75073,2,2,1,3.4279983083251864e-06
1944,14560,2,1,0,1.7880011000670493e-06
1945,66879,2,2,1,3.6669989640358835e-06
1946,78173,2,1,0,1.7980019038077444e-06
1947,66884,2,2,1,3.5090015444438905e-06
1948,6440,2,1,0,1.7019992810674012e-06
1949,66885,2,2,1,3.5189987102057785e-06
1950,66886,2,2,1,3.7579993659164757e-06
1951,58836,2,1,0,1.8800019461195916e-06
1952,9550,2,2,1,3.0750015866942704e-06
1953,9911,2,1,0,1.7460006347391754e-06
1954,34132,2,2,1,3.7290010368451476e-06
1955,75093,2,2,1,3.465000190772116e-06
1956,79188,2,1,0,1.7710008251015097e-06
1957,67113,2,0,0,1.7860002117231488e-06
1958,75092,3,2,1,3.622000804170966e-06
1959,14557,2,1,0,1.7169986676890403e-06
1960,60011,2,0,0,1.6079975466709584e-06
1961,75096,2,2,1,3.4330005291849375e-06
1962,75101,2,2,1,3.3670003176666796e-06
1963,50532,3,2,1,4.026998794870451e-06
1964,72175,2,1,0,1.7179991118609905e-06
1965,50543,2,2,1,3.38800236932002e-06
1966,50544,2,2,1,3.4290023904759437e-06
1967,66927,2,2,1,3.5720004234462976e-06
1968,16212,2,1,0,1.8020000425167382e-06
1969,50547,2,2,1,3.7569989217445254e-06
1970,50548,2,2,1,3.3989999792538583e-06
1971,34164,2,2,1,3.1900017347652465e-06
1972,50550,3,2,1,4.072000592714176e-06
1973,5402,2,1,0,1.6970006981864572e-06
1974,5744,2,0,0,1.701002474874258e-06
1975,50554,2,2,1,3.5190023481845856e-06
1976,42363,2,2,1,2.996002876898274e-06
1977,1404,2,2,1,3.454999387031421e-06
1978,42584,2,1,0,1.8270002328790724e-06
1979,9601,2,2,1,3.6099991120863706e-06
1980,55441,2,1,0,1.8119972082786262e-06
1981,42373,2,2,1,3.545999788912013e-06
1982,36459,2,1,0,1.7550009943079203e-06
1983,42375,2,2,1,3.2520001695957035e-06
1984,42377,2,2,1,3.2220013963524252e-06
1985,66955,2,2,1,3.373999788891524e-06
1986,42379,3,2,1,3.7000027077738196e-06
1987,71102,2,1,0,1.7279999156016856e-06
1988,66973,2,2,1,4.21599906985648e-06
1989,421,3,1,0,2.0899969968013465e-06
1990,42399,2,2,1,3.258999640820548e-06
1991,26023,2,2,1,3.4959994081873447e-06
1992,58793,2,2,1,3.0700030038133264e-06
1993,50605,2,2,1,3.712000761879608e-06
1994,58798,2,2,1,3.3860014809761196e-06
1995,18781,2,1,0,1.8560021999292076e-06
1996,31878,2,0,0,1.6880003386177123e-06
1997,9647,2,2,1,2.968001354020089e-06
1998,66989,2,2,1,3.812998329522088e-06
1999,75185,2,2,1,3.0570008675567806e-06
2000,50606,2,2,1,3.7340032577048987e-06
2001,83863,2,1,0,1.7460006347391754e-06
2002,61247,3,1,1,3.9373000618070364e-05
2003,50614,2,2,1,3.941997420042753e-06
2004,72894,2,1,0,1.7780002963263541e-06
2005,66999,3,2,1,3.885001206072047e-06
2006,81698,2,1,0,1.8700011423788965e-06
2007,50618,2,2,1,3.670000296551734e-06
2008,1468,2,2,1,4.074001481058076e-06
2009,50622,2,2,1,3.2749994716141373e-06
2010,51692,2,1,0,1.7370002751704305e-06
2011,57205,4,1,1,3.4090007829945534e-06
2012,48389,2,1,1,2.8710019250866026e-06
2013,9669,2,2,1,3.6179990274831653e-06
2014,9679,2,2,1,3.817996912403032e-06
2015,52919,2,1,0,1.781998435035348e-06
2016,83412,2,2,1,3.4559998312033713e-06
2017,9685,2,2,1,3.453998942859471e-06
2018,83415,2,2,1,3.2240022846963257e-06
2019,42457,2,2,1,3.927001671399921e-06
2020,9690,2,2,1,3.663997631520033e-06
2021,42465,2,2,1,3.5630000638775527e-06
2022,7416,2,1,0,1.8639984773471951e-06
2023,42467,3,2,1,3.831999492831528e-06
2024,40515,2,1,0,1.8190003174822778e-06
2025,67053,2,2,1,3.183002263540402e-06
2026,9713,2,2,1,3.287001163698733e-06
2027,9716,2,2,1,3.260000084992498e-06
2028,17913,2,2,1,3.9240003388840705e-06
2029,17915,2,2,1,3.3380019885953516e-06
2030,67071,2,2,1,3.655000909930095e-06
2031,1536,2,2,1,3.3059986890293658e-06
2032,67076,2,2,1,3.827000909950584e-06
2033,34313,2,2,1,3.1050003599375486e-06
2034,55637,2,1,0,1.7210004443768412e-06
2035,1552,2,2,1,3.2229982025455683e-06
2036,26883,2,1,0,1.8040009308606386e-06
2037,17944,2,2,1,3.3220021578017622e-06
2038,1565,2,2,1,3.92299989471212e-06
